PuzzleId,Rating,Themes,OpeningFamily,Solved
00jHX,1298,advantage fork long middlegame,nan,False
00jNk,1327,fork mate mateIn2 middlegame short,nan,True
00jmi,1344,advantage middlegame short,French_Defense,True
00kXF,1657,crushing long middlegame,nan,False
00kZF,1329,crushing discoveredAttack middlegame short,nan,True
00kbs,1602,advantage deflection endgame fork long,nan,False
00km1,1450,crushing intermezzo middlegame short,Queens_Gambit_Declined,False
00lG8,1260,advantage endgame short,nan,False
00mNT,1667,crushing endgame short,nan,False
00n8z,1788,capturingDefender crushing long middlegame,nan,False
00nCh,1201,clearance mate mateIn2 middlegame sacrifice short,nan,True
00nHy,1283,crushing discoveredAttack middlegame short,English_Opening,True
00nUh,1698,advantage endgame short,nan,True
00nxI,1771,advantage long middlegame,nan,False
00o3m,1490,crushing middlegame pin short,nan,False
00o5f,1278,advantage endgame pin short,nan,True
00oQO,1496,crushing endgame fork master short,nan,False
00oXF,1629,crushing middlegame pin short,nan,False
00ob0,1735,crushing middlegame short,nan,True
00obu,1745,crushing deflection middlegame queensideAttack short,nan,False
00ofO,1463,crushing endgame short,nan,False
00p7R,1232,crushing endgame short,nan,False
00pBn,1520,advancedPawn crushing endgame master rookEndgame short,nan,False
00pER,1565,kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate,nan,False
00pEZ,1608,advantage middlegame short,nan,False
00pRN,1355,advantage hangingPiece middlegame short,nan,False
00pVS,1486,advantage fork middlegame short,Italian_Game,False
00q7m,1455,advancedPawn crushing endgame queenEndgame quietMove veryLong,nan,False
00qIK,1348,advantage hangingPiece intermezzo middlegame short,Kings_Indian_Attack,False
00qMd,1610,crushing endgame short,nan,False
00rAM,1692,advantage deflection middlegame short,nan,False
00rB5,1617,crushing master middlegame short,nan,True
00rL0,1676,advancedPawn advantage middlegame veryLong,nan,False
00rNc,1652,clearance mate mateIn2 middlegame sacrifice short,nan,False
00rqm,1486,kingsideAttack mate mateIn2 middlegame sacrifice short,nan,True
00rx9,1458,crushing discoveredAttack middlegame short,nan,True
00s23,1711,advantage opening short,Four_Knights_Game,False
00t2W,1500,crushing long middlegame,nan,True
00t8q,1697,advantage middlegame short,Indian_Defense,False
00tZP,1512,crushing kingsideAttack middlegame short,Queens_Gambit_Declined,True
00tei,1316,crushing endgame master masterVsMaster short,nan,True
00ttk,1795,advantage middlegame short,nan,False
00tyO,1339,advantage middlegame short,nan,False
00u3b,1684,crushing long opening,nan,False
00uDH,1243,advancedPawn crushing endgame sacrifice short,nan,False
00uKb,1514,advantage deflection endgame short,nan,False
00uzT,1550,advantage long middlegame,nan,True
00veX,1473,advantage defensiveMove long middlegame,Sicilian_Defense,False
00vjg,1475,advantage attraction fork long middlegame,nan,True
00w0g,1745,crushing defensiveMove opening short trappedPiece,nan,False
00wCl,1359,advantage endgame short,nan,False
00wPZ,1328,kingsideAttack mate mateIn2 opening sacrifice short smotheredMate,Italian_Game,False
00wUm,1629,long mate mateIn3 middlegame sacrifice,nan,False
00wZJ,1415,advantage middlegame short,nan,False
00x3K,1240,advantage fork middlegame short,Four_Knights_Game,False
00xDW,1782,crushing defensiveMove endgame short,nan,False
00xHQ,1792,advantage defensiveMove endgame long,nan,False
00xyk,1760,advantage hangingPiece middlegame short,nan,False
00y9H,1399,kingsideAttack master mate mateIn2 middlegame sacrifice short,Italian_Game,True
00yLn,1243,endgame equality fork short,nan,False
00yWQ,1500,crushing endgame short,nan,False
00yfJ,1608,clearance crushing middlegame sacrifice short,Queens_Gambit_Declined,False
00ymq,1553,clearance crushing middlegame short,nan,False
00z3y,1330,crushing middlegame short,Scandinavian_Defense,False
0109Q,1358,advantage middlegame short,nan,False
010Ev,1500,crushing long middlegame,nan,False
010ZV,1789,crushing opening short,Ruy_Lopez,False
010nK,1341,advantage endgame fork short,nan,False
011J1,1310,advantage discoveredAttack endgame short,nan,True
011JG,1551,crushing middlegame pin queensideAttack short,nan,False
011Un,1384,crushing endgame short,nan,True
011l5,1405,crushing endgame fork long,nan,False
011o8,1522,crushing deflection master middlegame short,nan,False
011u9,1500,crushing discoveredAttack endgame sacrifice short,nan,False
01243,1573,crushing deflection endgame fork short skewer,nan,True
01273,1470,crushing defensiveMove endgame master pin short,nan,False
012QY,1260,advantage discoveredAttack middlegame short,Queens_Gambit_Declined,False
012kM,1764,crushing endgame long,nan,False
012wW,1731,crushing endgame pawnEndgame short,nan,False
0133E,1614,crushing endgame short,nan,False
013bF,1580,advancedPawn crushing endgame rookEndgame short,nan,False
013h1,1206,advantage fork opening short,nan,False
014p4,1286,crushing master middlegame short,Benoni_Defense,False
0156a,1575,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,nan,True
015Di,1779,clearance mate mateIn2 opening sacrifice short,Kings_Pawn_Game,False
015JI,1705,crushing endgame short,nan,True
015Kw,1690,crushing middlegame short,nan,False
015ah,1742,advantage endgame short,nan,False
015pp,1495,crushing endgame long rookEndgame skewer,nan,False
015tJ,1589,advantage discoveredAttack middlegame short,Nimzowitsch_Defense,False
015ue,1439,crushing endgame pawnEndgame short,nan,False
0168z,1530,advantage long middlegame,nan,True
016F4,1719,crushing middlegame veryLong,nan,False
016pD,1648,crushing fork middlegame short,nan,False
017Bw,1702,advantage fork master middlegame short,English_Opening,False
017Vq,1751,advantage endgame long pin,nan,False
017qV,1500,crushing endgame queenEndgame short,nan,False
017z9,1691,advantage middlegame short,nan,False
018R4,1641,advantage middlegame short,nan,False
018ZF,1348,crushing endgame fork short,nan,True
0198I,1217,crushing long middlegame,nan,False
0199s,1422,crushing defensiveMove kingsideAttack long middlegame sacrifice,nan,False
019Oa,1778,advantage discoveredAttack endgame short,nan,False
019Qi,1371,crushing endgame long pawnEndgame quietMove,nan,False
019R9,1760,crushing kingsideAttack long middlegame,Polish_Opening,False
019se,1478,advantage endgame fork short,nan,True
01AHi,1241,advantage middlegame short,nan,False
01Ag5,1210,crushing discoveredAttack middlegame short,Sicilian_Defense,False
01Aty,1674,advantage middlegame pin sacrifice veryLong,English_Opening,False
01Az7,1397,advantage hangingPiece opening short,nan,False
01B8l,1537,advantage endgame short,nan,True
01Baj,1252,advantage middlegame short,Four_Knights_Game,False
01Bcd,1302,crushing fork middlegame short,Sicilian_Defense,False
01Btz,1498,advantage defensiveMove middlegame pin short,Sicilian_Defense,False
01CKc,1409,crushing discoveredAttack middlegame short,Indian_Defense,True
01Cb9,1734,crushing discoveredAttack endgame master short,nan,False
01Cqi,1431,advantage middlegame pin short,nan,False
01CvZ,1236,crushing endgame pin short,nan,False
01CxB,1422,advancedPawn crushing endgame promotion rookEndgame short,nan,False
01D3U,1500,crushing middlegame short,nan,False
01Dcf,1238,crushing deflection endgame short,nan,False
01Dm4,1266,crushing endgame short,nan,False
01E5s,1661,advantage opening short,nan,False
01EMd,1452,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,nan,False
01Eta,1500,crushing endgame short,nan,False
01F3z,1219,advantage middlegame short,Horwitz_Defense,False
01FId,1500,crushing endgame short,nan,False
01Fbm,1500,crushing middlegame short,nan,False
01Fml,1421,crushing endgame pawnEndgame short,nan,False
01G6K,1433,advantage middlegame short,nan,False
01GCT,1279,advantage interference middlegame short,nan,False
01HgH,1584,advantage long middlegame trappedPiece,Grob_Opening,False
01Hyk,1402,crushing middlegame short,nan,False
01IDN,1500,crushing long middlegame,nan,False
01IdQ,1627,crushing defensiveMove endgame master short,nan,True
01Iz5,1555,crushing middlegame short,nan,False
01J4m,1683,crushing middlegame short,nan,False
01JaO,1721,mate mateIn2 middlegame sacrifice short,nan,True
01JaZ,1670,crushing long middlegame,Scandinavian_Defense,False
01JzG,1701,crushing discoveredAttack endgame short,nan,True
01K12,1714,advantage kingsideAttack long middlegame,nan,False
01KDp,1226,crushing long middlegame,Bird_Opening,True
01KFo,1642,crushing discoveredAttack fork long middlegame,Caro-Kann_Defense,False
01KSz,1452,backRankMate long mate mateIn3 middlegame sacrifice,nan,False
01Kjc,1204,advantage middlegame short,Sicilian_Defense,False
01Kjm,1261,crushing endgame skewer veryLong,nan,False
01Kz0,1444,endgame long mate mateIn3 sacrifice,nan,False
01LEM,1779,crushing endgame queenRookEndgame short,nan,False
01Lbu,1544,crushing endgame short,nan,True
01Lmi,1545,crushing endgame rookEndgame short,nan,False
01LsE,1500,crushing endgame long rookEndgame,nan,False
01Luf,1721,advancedPawn advantage endgame short,nan,False
01MKa,1228,advantage endgame short trappedPiece,nan,False
01Mlb,1592,crushing long middlegame,nan,False
01N1L,1320,advantage middlegame short,Russian_Game,False
01N1Y,1465,advantage endgame long,nan,False
01OAI,1331,advantage middlegame short,nan,False
01OFy,1609,attraction kingsideAttack mate mateIn2 middlegame sacrifice short,French_Defense,True
01OKT,1576,advantage middlegame short,Russian_Game,False
01Ovv,1752,advantage endgame veryLong,nan,False
01PI1,1498,crushing middlegame short,nan,False
01PTR,1260,crushing discoveredAttack middlegame short,nan,False
01Pkf,1500,crushing long middlegame sacrifice,nan,False
01PrL,1632,advantage discoveredAttack middlegame short,nan,False
01Prn,1800,advantage endgame kingsideAttack short,nan,False
01QSt,1743,crushing long middlegame,Italian_Game,False
01QWz,1497,advantage endgame short,nan,False
01R8j,1653,crushing deflection endgame long,nan,False
01RxX,1707,advantage endgame long pin quietMove,nan,False
01SMk,1760,advantage middlegame veryLong,Reti_Opening,False
01StK,1295,endgame long mate mateIn3 sacrifice,nan,False
01TDS,1491,advantage clearance endgame long,nan,True
01TmZ,1345,doubleCheck kingsideAttack long mate mateIn3 opening sacrifice smotheredMate,Sicilian_Defense,False
01UYy,1647,crushing defensiveMove endgame long,nan,False
01UwB,1620,crushing endgame pawnEndgame veryLong zugzwang,nan,True
01UyQ,1688,advancedPawn crushing endgame long pin,nan,False
01VXI,1621,attraction crushing middlegame pin veryLong,nan,False
01WQW,1342,advancedPawn advantage endgame knightEndgame long promotion,nan,False
01WoU,1512,mate mateIn2 middlegame sacrifice short,nan,False
01WwU,1500,crushing long middlegame,nan,False
01Xct,1329,advantage endgame short,nan,False
01Xgf,1231,backRankMate endgame long mate mateIn3 sacrifice,nan,False
01XsQ,1602,advantage opening pin short,nan,False
01Y7w,1499,advantage discoveredAttack opening short,nan,False
01Z1w,1625,crushing endgame skewer veryLong,nan,False
01ZpR,1550,crushing opening short,Russian_Game,False
01aSR,1758,crushing defensiveMove endgame long,nan,False
01cpv,1668,advantage intermezzo opening short,Kings_Pawn_Game,False
01ctt,1753,crushing endgame long trappedPiece,nan,False
01d2J,1719,clearance crushing fork middlegame sacrifice veryLong,Grob_Opening,False
01dLk,1602,crushing discoveredAttack kingsideAttack middlegame veryLong,Queens_Indian_Defense,False
01eV6,1263,crushing endgame master pawnEndgame quietMove veryLong,nan,False
01ehq,1391,kingsideAttack mate mateIn2 middlegame sacrifice short,Ruy_Lopez,False
01faz,1746,kingsideAttack mate mateIn2 middlegame sacrifice short,nan,False
01gBD,1350,backRankMate mate mateIn2 middlegame sacrifice short,nan,False
01gFv,1245,crushing exposedKing long middlegame,nan,False
01gkL,1331,crushing discoveredAttack opening short,Scotch_Game,False
01h56,1780,attraction long master mate mateIn3 middlegame sacrifice,nan,False
01hqi,1746,advantage opening short,Indian_Defense,False
01iLZ,1554,attraction crushing discoveredAttack endgame long,nan,True
01jUq,1687,crushing long middlegame,nan,False
01kNt,1692,advancedPawn crushing endgame promotion queenRookEndgame veryLong,nan,False
01lp3,1514,crushing deflection long middlegame,nan,False
01mgz,1305,advantage discoveredAttack kingsideAttack master middlegame short,nan,True
01ncA,1602,advantage master opening short,Sicilian_Defense,False
01oFK,1473,crushing discoveredAttack opening short,nan,False
01oV7,1607,crushing endgame long,nan,False
01olo,1652,advantage long middlegame,nan,False
01pDW,1780,crushing long middlegame,Semi-Slav_Defense,True
01pRy,1477,clearance endgame mate mateIn2 pin sacrifice short,nan,True
01q4A,1790,advantage discoveredAttack long middlegame,nan,True
01r7u,1497,crushing deflection endgame exposedKing long,nan,False
01rBE,1673,advantage long middlegame trappedPiece,Italian_Game,False
01rGW,1445,advantage deflection endgame long skewer,nan,True
01sIs,1640,crushing long middlegame sacrifice,nan,False
01sLK,1796,advantage endgame short,nan,False
01sqg,1569,crushing long middlegame trappedPiece,nan,False
01tjv,1504,advantage discoveredAttack intermezzo kingsideAttack long middlegame,nan,False
01u1v,1564,advantage long middlegame pin sacrifice,nan,False
01uDY,1330,crushing endgame long,nan,False
01uGJ,1715,advantage endgame short,nan,False
01uYj,1432,advantage hangingPiece opening short,nan,True
01vB3,1722,advantage discoveredAttack middlegame short,Ruy_Lopez,False
01vxK,1304,attraction endgame long mate mateIn3 sacrifice,nan,False
01xVK,1547,crushing long master middlegame pin sacrifice,Benko_Gambit_Accepted,False
01xkD,1719,attraction crushing endgame long pin sacrifice,nan,False
01yjb,1748,kingsideAttack mate mateIn2 middlegame sacrifice short,nan,False
01yo0,1691,crushing long middlegame,nan,False
021Dc,1600,kingsideAttack mate mateIn2 middlegame sacrifice short,Modern_Defense,True
021YZ,1271,crushing discoveredAttack middlegame short,nan,True
021aU,1621,advantage endgame hangingPiece short,nan,True
022HT,1372,advantage discoveredAttack middlegame short,nan,True
022Uz,1532,crushing discoveredAttack endgame short,nan,False
022ib,1548,attraction endgame mate mateIn2 sacrifice short,nan,False
0234Y,1333,advancedPawn crushing endgame veryLong,nan,False
023NL,1380,advantage endgame short skewer,nan,True
023VO,1590,advantage endgame short,nan,False
023sA,1396,backRankMate fork long mate mateIn3 middlegame sacrifice,nan,False
0248u,1214,crushing defensiveMove endgame pawnEndgame quietMove veryLong,nan,False
024uA,1503,capturingDefender defensiveMove discoveredAttack equality long middlegame,nan,False
025B9,1633,crushing discoveredAttack endgame long,nan,False
02624,1658,crushing master opening short,Sicilian_Defense,False
026En,1211,advantage endgame short,nan,False
026Fc,1600,crushing discoveredAttack middlegame short,nan,True
027Ar,1265,crushing discoveredAttack master middlegame short,Englund_Gambit,False
027Il,1663,crushing kingsideAttack middlegame veryLong,nan,False
027T3,1258,crushing discoveredAttack endgame short,nan,False
027yQ,1500,crushing endgame long,nan,False
0284p,1423,crushing endgame exposedKing long,nan,False
028AU,1500,crushing long middlegame,nan,False
028uo,1420,advantage endgame short trappedPiece,nan,False
0296l,1212,crushing discoveredAttack middlegame short,Sicilian_Defense,False
029M7,1603,crushing interference long middlegame queensideAttack,nan,False
029pZ,1742,crushing discoveredAttack middlegame short,Vant_Kruijs_Opening,False
029xB,1798,advantage long middlegame,nan,True
